This surface was created by:		
1)Scanning the Mckay 1969 Snowmelt tables from the original paper		
2)Digitizing the scanned immage into XYZ values		
3)interpolating a uniform 100x100 grid using TableCurve 3d 		
X = temperature in Celcius		
Y = julain day		
z= Snow melt potential in mm		
X_temp	 Y_Jday	Grid_pot
4.71380471	239.9763172	23.68092008
4.71380471	243.6650647	22.85341178
4.71380471	247.3538122	22.00187342
4.71380471	251.0425598	21.12868529
4.71380471	254.7313073	20.23622769
4.71380471	258.4200548	19.32688091
4.71380471	262.1088023	18.40302525
4.71380471	265.7975499	17.467041
4.71380471	269.4862974	16.52130846
4.71380471	273.1750449	15.56820791
4.71380471	276.8637924	14.61011967
4.71380471	280.55254	13.64942401
4.71380471	284.2412875	12.68850124
4.71380471	287.930035	11.7296933
4.71380471	291.6187825	10.77443928
4.71380471	295.30753	9.82470829
4.71380471	298.9962776	8.8828718
4.71380471	302.6850251	7.95130129
4.71380471	306.3737726	7.03786687
4.71380471	310.0625201	6.21334668
4.71380471	313.7512677	5.51698773
4.71380471	317.4400152	4.93139859
4.71380471	321.1287627	4.4388761
4.71380471	324.8175102	4.00859729
4.71380471	328.5062577	3.52958692
4.71380471	332.1950053	3.09403787
4.71380471	335.8837528	2.68801061
4.71380471	339.5725003	2.31375759
4.71380471	343.2612478	1.94136622
4.71380471	346.9499954	1.5565395
4.71380471	350.6387429	1.21732497
4.71380471	354.3274904	0.96330428
4.71380471	358.0162379	0.6665308
4.71380471	361.7049854	0.42093
4.71380471	365.393733	0.18310133
4.87093154	0.20772823	0.34054793
4.87093154	3.89647576	0.32203122
4.87093154	7.58522328	0.30999641
4.87093154	11.2739708	0.29858535
4.87093154	14.96271832	0.29380784
4.87093154	18.65146585	0.29166534
4.87093154	22.34021337	0.29727142
4.87093154	26.02896089	0.30866274
4.87093154	29.71770841	0.26901901
4.87093154	33.40645594	0.3581779
4.87093154	37.09520346	0.49325431
4.87093154	40.78395098	0.79736465
4.87093154	44.4726985	1.23965519
4.87093154	48.16144603	1.67310119
4.87093154	51.85019355	2.2493665
4.87093154	55.53894107	2.95266893
4.87093154	59.22768859	3.72176145
4.87093154	62.91643612	4.65413606
4.87093154	66.60518364	5.67933439
4.87093154	70.29393116	6.82838365
4.87093154	73.98267868	8.06312385
4.87093154	77.67142621	9.33889351
4.87093154	81.36017373	10.65175257
4.87093154	85.04892125	11.95166771
4.87093154	88.73766877	13.16203496
4.87093154	92.4264163	14.35460064
4.87093154	96.11516382	15.60724586
4.87093154	99.80391134	16.79149799
4.87093154	103.4926589	17.86933097
4.87093154	107.1814064	19.0329422
4.87093154	110.8701539	20.20554777
4.87093154	114.5589014	21.29698281
4.87093154	118.247649	22.39458752
4.87093154	121.9363965	23.66029006
4.87093154	125.625144	24.83450084
4.87093154	129.3138915	25.91274806
4.87093154	133.0026391	26.89721925
4.87093154	136.6913866	27.79445532
4.87093154	140.3801341	28.61603131
4.87093154	144.0688816	29.3645096
4.87093154	147.7576291	30.04213765
4.87093154	151.4463767	30.64135008
4.87093154	155.1351242	31.14636474
4.87093154	158.8238717	31.56000078
4.87093154	162.5126192	31.88552561
4.87093154	166.2013668	32.1262066
4.87093154	169.8901143	32.28531114
4.87093154	173.5788618	32.36610662
4.87093154	177.2676093	32.371899
4.87093154	180.9563568	32.3087973
4.87093154	184.6451044	32.18120051
4.87093154	188.3338519	31.99148896
4.87093154	192.0225994	31.74204291
4.87093154	195.7113469	31.43524268
4.87093154	199.4000945	31.07346856
4.87093154	203.088842	30.65910083
4.87093154	206.7775895	30.1945198
4.87093154	210.466337	29.68210576
4.87093154	214.1550845	29.12423901
4.87093154	217.8438321	28.52329984
4.87093154	221.5325796	27.88166854
4.87093154	225.2213271	27.20172541
4.87093154	228.9100746	26.48585074
4.87093154	232.5988222	25.73642483
4.87093154	236.2875697	24.95582798
4.87093154	239.9763172	24.14644047
4.87093154	243.6650647	23.31064261
4.87093154	247.3538122	22.45081468
4.87093154	251.0425598	21.56933699
4.87093154	254.7313073	20.66858983
4.87093154	258.4200548	19.75095348
4.87093154	262.1088023	18.81880825
4.87093154	265.7975499	17.87453444
4.87093154	269.4862974	16.92051233
4.87093154	273.1750449	15.95912222
4.87093154	276.8637924	14.99274164
4.87093154	280.55254	14.02315358
4.87093154	284.2412875	13.05227933
4.87093154	287.930035	12.08249034
4.87093154	291.6187825	11.1161581
4.87093154	295.30753	10.15565408
4.87093154	298.9962776	9.20334975
4.87093154	302.6850251	8.26161658
4.87093154	306.3737726	7.3408453
4.87093154	310.0625201	6.51142069
4.87093154	313.7512677	5.81018152
4.87093154	317.4400152	5.21662353
4.87093154	321.1287627	4.70620402
4.87093154	324.8175102	4.25976019
4.87093154	328.5062577	3.76679012
4.87093154	332.1950053	3.32201511
4.87093154	335.8837528	2.89972795
4.87093154	339.5725003	2.51758917
4.87093154	343.2612478	2.13847593
4.87093154	346.9499954	1.74244222
4.87093154	350.6387429	1.39316029
4.87093154	354.3274904	1.14440832
4.87093154	358.0162379	0.82986582
4.87093154	361.7049854	0.57495826
4.87093154	365.393733	0.3189325
5.02805836	0.20772823	0.49999944
5.02805836	3.89647576	0.47187685
5.02805836	7.58522328	0.454511
5.02805836	11.2739708	0.43781337
5.02805836	14.96271832	0.43085785
5.02805836	18.65146585	0.42759414
5.02805836	22.34021337	0.43570732
5.02805836	26.02896089	0.45236681
5.02805836	29.71770841	0.40748417
5.02805836	33.40645594	0.52469144
5.02805836	37.09520346	0.66753404
5.02805836	40.78395098	0.9877039
5.02805836	44.4726985	1.46139155
5.02805836	48.16144603	1.90435009
5.02805836	51.85019355	2.50319616
5.02805836	55.53894107	3.23460824
5.02805836	59.22768859	4.03716546
5.02805836	62.91643612	5.01540316
5.02805836	66.60518364	6.07759505
5.02805836	70.29393116	7.27063445
5.02805836	73.98267868	8.5538767
5.02805836	77.67142621	9.87161406
5.02805836	81.36017373	11.22329625
5.02805836	85.04892125	12.5479701
5.02805836	88.73766877	13.77660649
5.02805836	92.4264163	14.97718466
5.02805836	96.11516382	16.2307021
5.02805836	99.80391134	17.41272641
5.02805836	103.4926589	18.49195182
5.02805836	107.1814064	19.64683079
5.02805836	110.8701539	20.81583309
5.02805836	114.5589014	21.88460184
5.02805836	118.247649	22.97355857
5.02805836	121.9363965	24.22848605
5.02805836	125.625144	25.38915326
5.02805836	129.3138915	26.45424062
5.02805836	133.0026391	27.42593568
5.02805836	136.6913866	28.30642597
5.02805836	140.3801341	29.09895312
5.02805836	144.0688816	29.81498047
5.02805836	147.7576291	30.45891454
5.02805836	151.4463767	31.03300278
5.02805836	155.1351242	31.53949265
5.02805836	158.8238717	31.98063161
5.02805836	162.5126192	32.34494827
5.02805836	166.2013668	32.620966
5.02805836	169.8901143	32.8119501
5.02805836	173.5788618	32.92116793
5.02805836	177.2676093	32.95188689
5.02805836	180.9563568	32.90737437
5.02805836	184.6451044	32.79089775
5.02805836	188.3338519	32.60572441
5.02805836	192.0225994	32.35512175
5.02805836	195.7113469	32.04235714
5.02805836	199.4000945	31.67103324
5.02805836	203.088842	31.24657336
5.02805836	206.7775895	30.77190017
5.02805836	210.466337	30.24939398
5.02805836	214.1550845	29.68143507
5.02805836	217.8438321	29.07040373
5.02805836	221.5325796	28.41868028
5.02805836	225.2213271	27.72864499
5.02805836	228.9100746	27.00267817
5.02805836	232.5988222	26.2431601
5.02805836	236.2875697	25.45247109
5.02805836	239.9763172	24.63299143
5.02805836	243.6650647	23.78710141
5.02805836	247.3538122	22.91718133
5.02805836	251.0425598	22.02561148
5.02805836	254.7313073	21.11477216
5.02805836	258.4200548	20.18704366
5.02805836	262.1088023	19.24480627
5.02805836	265.7975499	18.2904403
5.02805836	269.4862974	17.32602737
5.02805836	273.1750449	16.35352197
5.02805836	276.8637924	15.3752926
5.02805836	280.55254	14.39371076
5.02805836	284.2412875	13.4111479
5.02805836	287.930035	12.4299755
5.02805836	291.6187825	11.45256504
5.02805836	295.30753	10.48128799
5.02805836	298.9962776	9.51851581
5.02805836	302.6850251	8.56661998
5.02805836	306.3737726	7.63809717
5.02805836	310.0625201	6.80275387
5.02805836	313.7512677	6.09664847
5.02805836	317.4400152	5.4956966
5.02805836	321.1287627	4.96947715
5.02805836	324.8175102	4.50858045
5.02805836	328.5062577	4.00491951
5.02805836	332.1950053	3.55195193
5.02805836	335.8837528	3.11649992
5.02805836	339.5725003	2.72831859
5.02805836	343.2612478	2.34352362
5.02805836	346.9499954	1.93897269
5.02805836	350.6387429	1.5809322
5.02805836	354.3274904	1.33659908
5.02805836	358.0162379	1.00806492
5.02805836	361.7049854	0.74524858
5.02805836	365.393733	0.47412528
5.18518519	0.20772823	0.67538398
5.18518519	3.89647576	0.63666614
5.18518519	7.58522328	0.6134228
5.18518519	11.2739708	0.59104929
5.18518519	14.96271832	0.58169455
5.18518519	18.65146585	0.57732336
5.18518519	22.34021337	0.58799626
5.18518519	26.02896089	0.60994451
5.18518519	29.71770841	0.56529782
5.18518519	33.40645594	0.70611682
5.18518519	37.09520346	0.85869977
5.18518519	40.78395098	1.1928732
5.18518519	44.4726985	1.69293446
5.18518519	48.16144603	2.14830376
5.18518519	51.85019355	2.76995456
5.18518519	55.53894107	3.52732992
5.18518519	59.22768859	4.36202322
5.18518519	62.91643612	5.3831642
5.18518519	66.60518364	6.48004335
5.18518519	70.29393116	7.71461444
5.18518519	73.98267868	9.04356089
5.18518519	77.67142621	10.40119943
5.18518519	81.36017373	11.78507927
5.18518519	85.04892125	13.13131282
5.18518519	88.73766877	14.37999026
5.18518519	92.4264163	15.58988456
5.18518519	96.11516382	16.84572095
5.18518519	99.80391134	18.02710922
5.18518519	103.4926589	19.11119038
5.18518519	107.1814064	20.25993285
5.18518519	110.8701539	21.42758777
5.18518519	114.5589014	22.47729697
5.18518519	118.247649	23.56368538
5.18518519	121.9363965	24.80732124
5.18518519	125.625144	25.95459572
5.18518519	129.3138915	27.00667408
5.18518519	133.0026391	27.96574386
5.18518519	136.6913866	28.83399258
5.18518519	140.3801341	29.61360778
5.18518519	144.0688816	30.30678342
5.18518519	147.7576291	30.9215402
5.18518519	151.4463767	31.46520812
5.18518519	155.1351242	31.94003463
5.18518519	158.8238717	32.34826718
5.18518519	162.5126192	32.69215324
5.18518519	166.2013668	32.97394026
5.18518519	169.8901143	33.19555989
5.18518519	173.5788618	33.34207103
5.18518519	177.2676093	33.4066261
5.18518519	180.9563568	33.3924925
5.18518519	184.6451044	33.3029376
5.18518519	188.3338519	33.1412288
5.18518519	192.0225994	32.91063348
5.18518519	195.7113469	32.61441902
5.18518519	199.4000945	32.25585281
5.18518519	203.088842	31.83820223
5.18518519	206.7775895	31.36473468
5.18518519	210.466337	30.83871753
5.18518519	214.1550845	30.26341818
5.18518519	217.8438321	29.642104
5.18518519	221.5325796	28.97853365
5.18518519	225.2213271	28.27660362
5.18518519	228.9100746	27.53874205
5.18518519	232.5988222	26.76732923
5.18518519	236.2875697	25.96474547
5.18518519	239.9763172	25.13337106
5.18518519	243.6650647	24.27558629
5.18518519	247.3538122	23.39377146
5.18518519	251.0425598	22.49030687
5.18518519	254.7313073	21.56757279
5.18518519	258.4200548	20.62784052
5.18518519	262.1088023	19.67321607
5.18518519	265.7975499	18.70605844
5.18518519	269.4862974	17.72873911
5.18518519	273.1750449	16.74362953
5.18518519	276.8637924	15.75310119
5.18518519	280.55254	14.75952556
5.18518519	284.2412875	13.7652741
5.18518519	287.930035	12.77271829
5.18518519	291.6187825	11.78422961
5.18518519	295.30753	10.80217952
5.18518519	298.9962776	9.8289395
5.18518519	302.6850251	8.86688102
5.18518519	306.3737726	7.93015811
5.18518519	310.0625201	7.08808803
5.18518519	313.7512677	6.37693901
5.18518519	317.4400152	5.76914896
5.18518519	321.1287627	5.22910949
5.18518519	324.8175102	4.75527851
5.18518519	328.5062577	4.24375938
5.18518519	332.1950053	3.78374097
5.18518519	335.8837528	3.3379232
5.18518519	339.5725003	2.945024
5.18518519	343.2612478	2.55579778
5.18518519	346.9499954	2.14514975
5.18518519	350.6387429	1.77966962
5.18518519	354.3274904	1.53891898
5.18518519	358.0162379	1.19971544
5.18518519	361.7049854	0.92990428
5.18518519	365.393733	0.64704566
5.34231201	0.20772823	0.86519502
5.34231201	3.89647576	0.81516748
5.34231201	7.58522328	0.7855088
5.34231201	11.2739708	0.75721566
5.34231201	14.96271832	0.74522047
5.34231201	18.65146585	0.73978004
5.34231201	22.34021337	0.75303187
5.34231201	26.02896089	0.78011474
5.34231201	29.71770841	0.74072927
5.34231201	33.40645594	0.9013371
5.34231201	37.09520346	1.06426071
5.34231201	40.78395098	1.41177959
5.34231201	44.4726985	1.93326292
5.34231201	48.16144603	2.40382516
5.34231201	51.85019355	3.04825704
5.34231201	55.53894107	3.82954672
5.34231201	59.22768859	4.69545122
5.34231201	62.91643612	5.75676939
5.34231201	66.60518364	6.88647191
5.34231201	70.29393116	8.16073179
5.34231201	73.98267868	9.53243576
5.34231201	77.67142621	10.92726608
5.34231201	81.36017373	12.33792339
5.34231201	85.04892125	13.70308624
5.34231201	88.73766877	14.97323437
5.34231201	92.4264163	16.19338924
5.34231201	96.11516382	17.4528198
5.34231201	99.80391134	18.63505931
5.34231201	103.4926589	19.72707005
5.34231201	107.1814064	20.87219885
5.34231201	110.8701539	22.04037526
5.34231201	114.5589014	23.07477188
5.34231201	118.247649	24.16456023
5.34231201	121.9363965	25.39559275
5.34231201	125.625144	26.52962535
5.34231201	129.3138915	27.56884556
5.34231201	133.0026391	28.51544091
5.34231201	136.6913866	29.37159893
5.34231201	140.3801341	30.13950714
5.34231201	144.0688816	30.82135307
5.34231201	147.7576291	31.41932427
5.34231201	151.4463767	31.93763794
5.34231201	155.1351242	32.38531778
5.34231201	158.8238717	32.76516062
5.34231201	162.5126192	33.07941393
5.34231201	166.2013668	33.33032516
5.34231201	169.8901143	33.52014176
5.34231201	173.5788618	33.6511112
5.34231201	177.2676093	33.72548092
5.34231201	180.9563568	33.74416771
5.34231201	184.6451044	33.69040548
5.34231201	188.3338519	33.56103216
5.34231201	192.0225994	33.35931513
5.34231201	195.7113469	33.08852176
5.34231201	199.4000945	32.75191946
5.34231201	203.088842	32.35277559
5.34231201	206.7775895	31.89435756
5.34231201	210.466337	31.37993273
5.34231201	214.1550845	30.81276851
5.34231201	217.8438321	30.19613228
5.34231201	221.5325796	29.53329141
5.34231201	225.2213271	28.8275133
5.34231201	228.9100746	28.08206533
5.34231201	232.5988222	27.30021489
5.34231201	236.2875697	26.48522937
5.34231201	239.9763172	25.64037748
5.34231201	243.6650647	24.76889537
5.34231201	247.3538122	23.87337287
5.34231201	251.0425598	22.95614151
5.34231201	254.7313073	22.01956773
5.34231201	258.4200548	21.06602302
5.34231201	262.1088023	20.09787884
5.34231201	265.7975499	19.11750667
5.34231201	269.4862974	18.12727798
5.34231201	273.1750449	17.12956424
5.34231201	276.8637924	16.12673692
5.34231201	280.55254	15.1211675
5.34231201	284.2412875	14.11522744
5.34231201	287.930035	13.11128823
5.34231201	291.6187825	12.11172132
5.34231201	295.30753	11.1188982
5.34231201	298.9962776	10.13519033
5.34231201	302.6850251	9.16296919
5.34231201	306.3737726	8.21756369
5.34231201	310.0625201	7.36809511
5.34231201	313.7512677	6.65155038
5.34231201	317.4400152	6.03751179
5.34231201	321.1287627	5.48531253
5.34231201	324.8175102	4.9999974
5.34231201	328.5062577	4.48288003
5.34231201	332.1950053	4.01725653
5.34231201	335.8837528	3.56359445
5.34231201	339.5725003	3.16679823
5.34231201	343.2612478	2.77458691
5.34231201	346.9499954	2.36000936
5.34231201	350.6387429	1.98843838
5.34231201	354.3274904	1.75041044
5.34231201	358.0162379	1.40340468
5.34231201	361.7049854	1.12717187
5.34231201	365.393733	0.83605963
5.49943883	0.20772823	1.06792606
5.49943883	3.89647576	1.0061407
5.49943883	7.58522328	0.969542
5.49943883	11.2739708	0.93521148
5.49943883	14.96271832	0.9203449
5.49943883	18.65146585	0.9138869
5.49943883	22.34021337	0.92970777
5.49943883	26.02896089	0.96192875
5.49943883	29.71770841	0.93202666
5.49943883	33.40645594	1.10920632
5.49943883	37.09520346	1.28267634
5.49943883	40.78395098	1.64310962
5.49943883	44.4726985	2.18135592
5.49943883	48.16144603	2.66989363
5.49943883	51.85019355	3.3366573
5.49943883	55.53894107	4.14020509
5.49943883	59.22768859	5.03656592
5.49943883	62.91643612	6.13553983
5.49943883	66.60518364	7.29670888
5.49943883	70.29393116	8.60920063
5.49943883	73.98267868	10.0207951
5.49943883	77.67142621	11.44977169
5.49943883	81.36017373	12.88237059
5.49943883	85.04892125	14.26468076
5.49943883	88.73766877	15.55728457
5.49943883	92.4264163	16.78838507
5.49943883	96.11516382	18.05251607
5.49943883	99.80391134	19.23701055
5.49943883	103.4926589	20.3396062
5.49943883	107.1814064	21.48352102
5.49943883	110.8701539	22.6537629
5.49943883	114.5589014	23.67686271
5.49943883	118.247649	24.77453995
5.49943883	121.9363965	25.99209773
5.49943883	125.625144	27.1130393
5.49943883	129.3138915	28.13955221
5.49943883	133.0026391	29.07382397
5.49943883	136.6913866	29.91804213
5.49943883	140.3801341	30.6743942
5.49943883	144.0688816	31.34506772
5.49943883	147.7576291	31.93225022
5.49943883	151.4463767	32.43812923
5.49943883	155.1351242	32.86520112
5.49943883	158.8238717	33.22117095
5.49943883	162.5126192	33.5103082
5.49943883	166.2013668	33.73486034
5.49943883	169.8901143	33.89707481
5.49943883	173.5788618	33.99919907
5.49943883	177.2676093	34.04348058
5.49943883	180.9563568	34.03216679
5.49943883	184.6451044	33.96750516
5.49943883	188.3338519	33.85174314
5.49943883	192.0225994	33.6841401
5.49943883	195.7113469	33.44763878
5.49943883	199.4000945	33.14187132
5.49943883	203.088842	32.77010512
5.49943883	206.7775895	32.33560755
5.49943883	210.466337	31.841646
5.49943883	214.1550845	31.29148785
5.49943883	217.8438321	30.6884005
5.49943883	221.5325796	30.03565133
5.49943883	225.2213271	29.33650772
5.49943883	228.9100746	28.59423707
5.49943883	232.5988222	27.81210674
5.49943883	236.2875697	26.99338414
5.49943883	239.9763172	26.14133664
5.49943883	243.6650647	25.25923164
5.49943883	247.3538122	24.35033651
5.49943883	251.0425598	23.4186757
5.49943883	254.7313073	22.46797182
5.49943883	258.4200548	21.50060219
5.49943883	262.1088023	20.51893828
5.49943883	265.7975499	19.52535156
5.49943883	269.4862974	18.52221352
5.49943883	273.1750449	17.51189561
5.49943883	276.8637924	16.49676931
5.49943883	280.55254	15.4792061
5.49943883	284.2412875	14.46157745
5.49943883	287.930035	13.44625482
5.49943883	291.6187825	12.43560969
5.49943883	295.30753	11.43201354
5.49943883	298.9962776	10.43783782
5.49943883	302.6850251	9.45545403
5.49943883	306.3737726	8.50085608
5.49943883	310.0625201	7.6434293
5.49943883	313.7512677	6.92112194
5.49943883	317.4400152	6.30131624
5.49943883	321.1287627	5.73841918
5.49943883	324.8175102	5.24305613
5.49943883	328.5062577	4.7222213
5.49943883	332.1950053	4.25235005
5.49943883	335.8837528	3.79311035
5.49943883	339.5725003	3.39289934
5.49943883	343.2612478	2.99917951
5.49943883	346.9499954	2.58269093
5.49943883	350.6387429	2.20636608
5.49943883	354.3274904	1.96997187
5.49943883	358.0162379	1.61771995
5.49943883	361.7049854	1.33543147
5.49943883	365.393733	1.03953318
5.65656566	0.20772823	1.28207057
5.65656566	3.89647576	1.20845663
5.65656566	7.58522328	1.16430924
5.65656566	11.2739708	1.12393572
5.65656566	14.96271832	1.10597724
5.65656566	18.65146585	1.09856666
5.65656566	22.34021337	1.11691758
5.65656566	26.02896089	1.15432511
5.65656566	29.71770841	1.13743812
5.65656566	33.40645594	1.32826105
5.65656566	37.09520346	1.51240644
5.65656566	40.78395098	1.88553502
5.65656566	44.4726985	2.43621453
5.65656566	48.16144603	2.94518173
5.65656566	51.85019355	3.6337949
5.65656566	55.53894107	4.45825148
5.65656566	59.22768859	5.38448381
5.65656566	62.91643612	6.51879585
5.65656566	66.60518364	7.71052183
5.65656566	70.29393116	9.06023337
5.65656566	73.98267868	10.50890044
5.65656566	77.67142621	11.9688447
5.65656566	81.36017373	13.41926346
5.65656566	85.04892125	14.81743106
5.65656566	88.73766877	16.13308659
5.65656566	92.4264163	17.37555841
5.65656566	96.11516382	18.64534819
5.65656566	99.80391134	19.83342941
5.65656566	103.4926589	20.94882103
5.65656566	107.1814064	22.09378914
5.65656566	110.8701539	23.26731994
5.65656566	114.5589014	24.28324075
5.65656566	118.247649	25.39139943
5.65656566	121.9363965	26.5956333
5.65656566	125.625144	27.7036347
5.65656566	129.3138915	28.71759114
5.65656566	133.0026391	29.63969018
5.65656566	136.6913866	30.47211932
5.65656566	140.3801341	31.2170661
5.65656566	144.0688816	31.87671806
5.65656566	147.7576291	32.45326272
5.65656566	151.4463767	32.9488876
5.65656566	155.1351242	33.36578025
5.65656566	158.8238717	33.70612818
5.65656566	162.5126192	33.97469507
5.65656566	166.2013668	34.1774048
5.65656566	169.8901143	34.31653383
5.65656566	173.5788618	34.39432961
5.65656566	177.2676093	34.4130396
5.65656566	180.9563568	34.37491126
5.65656566	184.6451044	34.28219203
5.65656566	188.3338519	34.13712938
5.65656566	192.0225994	33.94197077
5.65656566	195.7113469	33.69896364
5.65656566	199.4000945	33.41035545
5.65656566	203.088842	33.07316421
5.65656566	206.7775895	32.67145805
5.65656566	210.466337	32.20683072
5.65656566	214.1550845	31.68254961
5.65656566	217.8438321	31.10188209
5.65656566	221.5325796	30.46809556
5.65656566	225.2213271	29.7844574
5.65656566	228.9100746	29.054235
5.65656566	232.5988222	28.28069574
5.65656566	236.2875697	27.46710701
5.65656566	239.9763172	26.61673619
5.65656566	243.6650647	25.73285067
5.65656566	247.3538122	24.81871783
5.65656566	251.0425598	23.87760507
5.65656566	254.7313073	22.91334208
5.65656566	258.4200548	21.93214752
5.65656566	262.1088023	20.93696388
5.65656566	265.7975499	19.93016263
5.65656566	269.4862974	18.91411522
5.65656566	273.1750449	17.89119315
5.65656566	276.8637924	16.86376788
5.65656566	280.55254	15.83421088
5.65656566	284.2412875	14.80489362
5.65656566	287.930035	13.77818758
5.65656566	291.6187825	12.75646423
5.65656566	295.30753	11.74209505
5.65656566	298.9962776	10.73745149
5.65656566	302.6850251	9.74490504
5.65656566	306.3737726	8.78064701
5.65656566	310.0625201	7.91474479
5.65656566	313.7512677	7.18630501
5.65656566	317.4400152	6.56109351
5.65656566	321.1287627	5.9888014
5.65656566	324.8175102	5.48477529
5.65656566	328.5062577	4.96173208
5.65656566	332.1950053	4.48891025
5.65656566	335.8837528	4.02606758
5.65656566	339.5725003	3.62269493
5.65656566	343.2612478	3.22886432
5.65656566	346.9499954	2.81223544
5.65656566	350.6387429	2.43242874
5.65656566	354.3274904	2.19631304
5.65656566	358.0162379	1.84124858
5.65656566	361.7049854	1.55353341
5.65656566	365.393733	1.2558323
5.81369248	0.20772823	1.50612203
5.81369248	3.89647576	1.42082437
5.81369248	7.58522328	1.36860134
5.81369248	11.2739708	1.32222882
5.81369248	14.96271832	1.30102689
5.81369248	18.65146585	1.29274205
5.81369248	22.34021337	1.3135549
5.81369248	26.02896089	1.35617301
5.81369248	29.71770841	1.3552118
5.81369248	33.40645594	1.55693405
5.81369248	37.09520346	1.75192515
5.81369248	40.78395098	2.13779668
5.81369248	44.4726985	2.697163
5.81369248	48.16144603	3.2283556
5.81369248	51.85019355	3.93834672
5.81369248	55.53894107	4.78263233
5.81369248	59.22768859	5.73832135
5.81369248	62.91643612	6.90585777
5.81369248	66.60518364	8.12765611
5.81369248	70.29393116	9.51356506
5.81369248	73.98267868	10.9970045
5.81369248	77.67142621	12.48461357
5.81369248	81.36017373	13.94944458
5.81369248	85.04892125	15.36256184
5.81369248	88.73766877	16.70149517
5.81369248	92.4264163	17.95559562
5.81369248	96.11516382	19.23189071
5.81369248	99.80391134	20.42480212
5.81369248	103.4926589	21.55474718
5.81369248	107.1814064	22.70290191
5.81369248	110.8701539	23.88061566
5.81369248	114.5589014	24.89352906
5.81369248	118.247649	26.01393577
5.81369248	121.9363965	27.20499659
5.81369248	125.625144	28.30020866
5.81369248	129.3138915	29.3017595
5.81369248	133.0026391	30.21183665
5.81369248	136.6913866	31.03262763
5.81369248	140.3801341	31.76631998
5.81369248	144.0688816	32.41510122
5.81369248	147.7576291	32.98115888
5.81369248	151.4463767	33.46668049
5.81369248	155.1351242	33.87385359
5.81369248	158.8238717	34.2048657
5.81369248	162.5126192	34.46190435
5.81369248	166.2013668	34.64781756
5.81369248	169.8901143	34.76837784
5.81369248	173.5788618	34.82636183
5.81369248	177.2676093	34.824017
5.81369248	180.9563568	34.76359079
5.81369248	184.6451044	34.64733067
5.81369248	188.3338519	34.47748408
5.81369248	192.0225994	34.25629848
5.81369248	195.7113469	33.98602133
5.81369248	199.4000945	33.66890009
5.81369248	203.088842	33.3071822
5.81369248	206.7775895	32.90311513
5.81369248	210.466337	32.45894633
5.81369248	214.1550845	31.96892717
5.81369248	217.8438321	31.41955043
5.81369248	221.5325796	30.81359749
5.81369248	225.2213271	30.15433573
5.81369248	228.9100746	29.44503253
5.81369248	232.5988222	28.68895528
5.81369248	236.2875697	27.88937137
5.81369248	239.9763172	27.04954817
5.81369248	243.6650647	26.17275309
5.81369248	247.3538122	25.26225349
5.81369248	251.0425598	24.32131678
5.81369248	254.7313073	23.35321032
5.81369248	258.4200548	22.36122855
5.81369248	262.1088023	21.35252518
5.81369248	265.7975499	20.33250937
5.81369248	269.4862974	19.30355262
5.81369248	273.1750449	18.26802638
5.81369248	276.8637924	17.22830213
5.81369248	280.55254	16.18675134
5.81369248	284.2412875	15.14574549
5.81369248	287.930035	14.10765604
5.81369248	291.6187825	13.07485446
5.81369248	295.30753	12.04971224
5.81369248	298.9962776	11.03460084
5.81369248	302.6850251	10.03189173
5.81369248	306.3737726	9.05758901
5.81369248	310.0625201	8.18269577
5.81369248	313.7512677	7.44775088
5.81369248	317.4400152	6.81737474
5.81369248	321.1287627	6.23683112
5.81369248	324.8175102	5.72547545
5.81369248	328.5062577	5.20136125
5.81369248	332.1950053	4.72682721
5.81369248	335.8837528	4.2620628
5.81369248	339.5725003	3.85631164
5.81369248	343.2612478	3.46295345
5.81369248	346.9499954	3.04766023
5.81369248	350.6387429	2.66558493
5.81369248	354.3274904	2.42818794
5.81369248	358.0162379	2.07257788
5.81369248	361.7049854	1.78082776
5.81369248	365.393733	1.48332298
5.9708193	0.20772823	1.73857392
5.9708193	3.89647576	1.64183125
5.9708193	7.58522328	1.58121113
5.9708193	11.2739708	1.52888916
5.9708193	14.96271832	1.50440328
5.9708193	18.65146585	1.49533578
5.9708193	22.34021337	1.51851337
5.9708193	26.02896089	1.56634164
5.9708193	29.71770841	1.58359584
5.9708193	33.40645594	1.79319229
5.9708193	37.09520346	1.99969228
5.9708193	40.78395098	2.3988454
5.9708193	44.4726985	2.96337283
5.9708193	48.16144603	3.51808136
5.9708193	51.85019355	4.24898966
5.9708193	55.53894107	5.11229409
5.9708193	59.22768859	6.09719503
5.9708193	62.91643612	7.29585268
5.9708193	66.60518364	8.54785708
5.9708193	70.29393116	9.96832952
5.9708193	73.98267868	11.48536
5.9708193	77.67142621	12.99721796
5.9708193	81.36017373	14.47375654
5.9708193	85.04892125	15.90147305
5.9708193	88.73766877	17.26287621
5.9708193	92.4264163	18.52918306
5.9708193	96.11516382	19.81267625
5.9708193	99.80391134	21.01173113
5.9708193	103.4926589	22.15741731
5.9708193	107.1814064	23.31075804
5.9708193	110.8701539	24.49321934
5.9708193	114.5589014	25.50735071
5.9708193	118.247649	26.64094613
5.9708193	121.9363965	27.81898475
5.9708193	125.625144	28.90155833
5.9708193	129.3138915	29.89085442
5.9708193	133.0026391	30.78906053
5.9708193	136.6913866	31.5983642
5.9708193	140.3801341	32.32095295
